,order_detail_id,ORDER_COUNTRY,ORDER_ID,COUNTRY_NAME,BRANCH_ID,BRANCH_NAME,BRANCH_ACTIVE,ITEM_ID,ITEM_NAME,ITEM_PRICE,ITEM_UOM,QUANTITY,DISCOUNT_ID,DISCOUNT_NAME,DISCOUNT_PERCENTAGE,INSERTION_TIME,order_time
3515,3516,1,1595,USA,3,branch3,1,4,item1,13.0,g,3,1,disc1,10.0,2023-05-18 17:41:32,2023-05-18 17:41:32
3516,3517,1,1595,USA,3,branch3,1,2,item2,20.0,kg,4,2,dis2,20.0,2023-05-18 17:41:32,2023-05-18 17:41:32
3517,3518,1,1595,USA,3,branch3,1,2,item2,20.0,kg,1,1,disc1,10.0,2023-05-18 17:41:32,2023-05-18 17:41:32
3518,3519,1,1596,USA,2,branch2,1,2,item2,20.0,kg,1,1,disc1,10.0,2023-05-18 17:41:32,2023-05-18 17:41:32
3519,3520,1,1597,USA,4,branch4,1,1,item1,10.0,kg,1,1,disc1,10.0,2023-05-18 17:41:32,2023-05-18 17:41:32
3520,3521,1,1597,USA,4,branch4,1,2,item2,20.0,kg,1,2,dis2,20.0,2023-05-18 17:41:32,2023-05-18 17:41:32
3521,3522,2,1598,PAK,3,branch3,1,1,item1,10.0,kg,1,2,dis2,20.0,2023-05-18 17:41:32,2023-05-18 17:41:32
3522,3523,2,1598,PAK,3,branch3,1,4,item1,13.0,g,4,2,dis2,20.0,2023-05-18 17:41:32,2023-05-18 17:41:32
3523,3524,3,1599,UK,1,branch1,1,1,item1,10.0,kg,3,1,disc1,10.0,2023-05-18 17:41:32,2023-05-18 17:41:32
3524,3525,3,1599,UK,1,branch1,1,4,item1,13.0,g,4,2,dis2,20.0,2023-05-18 17:41:32,2023-05-18 17:41:32
3525,3526,3,1600,UK,4,branch4,1,1,item1,10.0,kg,4,1,disc1,10.0,2023-05-18 17:41:32,2023-05-18 17:41:32
3526,3527,3,1600,UK,4,branch4,1,4,item1,13.0,g,3,1,disc1,10.0,2023-05-18 17:41:32,2023-05-18 17:41:32
3527,3528,3,1600,UK,4,branch4,1,3,item3,14.0,kg,4,1,disc1,10.0,2023-05-18 17:41:32,2023-05-18 17:41:32
3528,3529,1,1601,USA,1,branch1,1,2,item2,20.0,kg,3,1,disc1,10.0,2023-05-18 17:41:32,2023-05-18 17:41:32
3529,3530,1,1601,USA,1,branch1,1,2,item2,20.0,kg,1,2,dis2,20.0,2023-05-18 17:41:32,2023-05-18 17:41:32
3530,3531,1,1601,USA,1,branch1,1,2,item2,20.0,kg,1,1,disc1,10.0,2023-05-18 17:41:32,2023-05-18 17:41:32
3531,3532,1,1602,USA,4,branch4,1,2,item2,20.0,kg,1,2,dis2,20.0,2023-05-18 17:41:32,2023-05-18 17:41:32
3532,3533,1,1602,USA,4,branch4,1,3,item3,14.0,kg,2,1,disc1,10.0,2023-05-18 17:41:32,2023-05-18 17:41:32
3533,3534,3,1603,UK,3,branch3,1,1,item1,10.0,kg,3,1,disc1,10.0,2023-05-18 17:41:32,2023-05-18 17:41:32
3534,3535,3,1603,UK,3,branch3,1,4,item1,13.0,g,3,1,disc1,10.0,2023-05-18 17:41:32,2023-05-18 17:41:32
3535,3536,1,1604,USA,2,branch2,1,4,item1,13.0,g,4,2,dis2,20.0,2023-05-18 17:41:32,2023-05-18 17:41:32
3536,3537,1,1604,USA,2,branch2,1,3,item3,14.0,kg,4,2,dis2,20.0,2023-05-18 17:41:32,2023-05-18 17:41:32
3537,3538,2,1605,PAK,2,branch2,1,4,item1,13.0,g,1,2,dis2,20.0,2023-05-18 17:41:32,2023-05-18 17:41:32
3538,3539,2,1606,PAK,4,branch4,1,2,item2,20.0,kg,1,2,dis2,20.0,2023-05-18 17:41:32,2023-05-18 17:41:32
3539,3540,2,1606,PAK,4,branch4,1,4,item1,13.0,g,3,1,disc1,10.0,2023-05-18 17:41:32,2023-05-18 17:41:32
3540,3541,2,1607,PAK,3,branch3,1,1,item1,10.0,kg,4,2,dis2,20.0,2023-05-18 17:41:32,2023-05-18 17:41:32
3541,3542,2,1607,PAK,3,branch3,1,3,item3,14.0,kg,4,2,dis2,20.0,2023-05-18 17:41:32,2023-05-18 17:41:32
3542,3543,1,1608,USA,4,branch4,1,4,item1,13.0,g,2,2,dis2,20.0,2023-05-18 17:41:32,2023-05-18 17:41:32
3543,3544,1,1608,USA,4,branch4,1,4,item1,13.0,g,3,1,disc1,10.0,2023-05-18 17:41:32,2023-05-18 17:41:32
3544,3545,2,1609,PAK,4,branch4,1,2,item2,20.0,kg,3,1,disc1,10.0,2023-05-18 17:41:32,2023-05-18 17:41:32
3545,3546,2,1609,PAK,4,branch4,1,4,item1,13.0,g,4,1,disc1,10.0,2023-05-18 17:41:32,2023-05-18 17:41:32
3546,3547,2,1609,PAK,4,branch4,1,1,item1,10.0,kg,1,1,disc1,10.0,2023-05-18 17:41:32,2023-05-18 17:41:32
3547,3548,2,1609,PAK,4,branch4,1,3,item3,14.0,kg,4,2,dis2,20.0,2023-05-18 17:41:32,2023-05-18 17:41:32
3548,3549,3,1610,UK,1,branch1,1,2,item2,20.0,kg,1,1,disc1,10.0,2023-05-18 17:41:32,2023-05-18 17:41:32
3549,3550,3,1611,UK,3,branch3,1,4,item1,13.0,g,4,1,disc1,10.0,2023-05-18 17:41:32,2023-05-18 17:41:32
3550,3551,3,1611,UK,3,branch3,1,3,item3,14.0,kg,4,2,dis2,20.0,2023-05-18 17:41:32,2023-05-18 17:41:32
3551,3552,3,1611,UK,3,branch3,1,1,item1,10.0,kg,3,1,disc1,10.0,2023-05-18 17:41:32,2023-05-18 17:41:32
3552,3553,3,1612,UK,3,branch3,1,4,item1,13.0,g,1,2,dis2,20.0,2023-05-18 17:41:32,2023-05-18 17:41:32
3553,3554,3,1612,UK,3,branch3,1,1,item1,10.0,kg,2,2,dis2,20.0,2023-05-18 17:41:32,2023-05-18 17:41:32
3554,3555,2,1613,PAK,3,branch3,1,4,item1,13.0,g,4,2,dis2,20.0,2023-05-18 17:41:32,2023-05-18 17:41:32
3555,3556,2,1613,PAK,3,branch3,1,4,item1,13.0,g,4,2,dis2,20.0,2023-05-18 17:41:32,2023-05-18 17:41:32
3556,3557,3,1614,UK,1,branch1,1,3,item3,14.0,kg,1,1,disc1,10.0,2023-05-18 17:41:32,2023-05-18 17:41:32
3557,3558,3,1614,UK,1,branch1,1,2,item2,20.0,kg,4,2,dis2,20.0,2023-05-18 17:41:32,2023-05-18 17:41:32
3558,3559,2,1615,PAK,1,branch1,1,1,item1,10.0,kg,1,1,disc1,10.0,2023-05-18 17:41:32,2023-05-18 17:41:32
3559,3560,2,1615,PAK,1,branch1,1,2,item2,20.0,kg,1,1,disc1,10.0,2023-05-18 17:41:32,2023-05-18 17:41:32
3560,3561,1,1616,USA,4,branch4,1,4,item1,13.0,g,3,2,dis2,20.0,2023-05-18 17:41:32,2023-05-18 17:41:32
3561,3562,1,1616,USA,4,branch4,1,2,item2,20.0,kg,2,1,disc1,10.0,2023-05-18 17:41:32,2023-05-18 17:41:32
3562,3563,1,1616,USA,4,branch4,1,2,item2,20.0,kg,3,1,disc1,10.0,2023-05-18 17:41:32,2023-05-18 17:41:32
3563,3564,1,1617,USA,3,branch3,1,3,item3,14.0,kg,1,2,dis2,20.0,2023-05-18 17:41:32,2023-05-18 17:41:32
3564,3565,1,1617,USA,3,branch3,1,4,item1,13.0,g,3,1,disc1,10.0,2023-05-18 17:41:32,2023-05-18 17:41:32
3565,3566,1,1617,USA,3,branch3,1,4,item1,13.0,g,1,2,dis2,20.0,2023-05-18 17:41:32,2023-05-18 17:41:32
3566,3567,3,1618,UK,3,branch3,1,2,item2,20.0,kg,3,2,dis2,20.0,2023-05-18 17:41:32,2023-05-18 17:41:32
3567,3568,1,1619,USA,3,branch3,1,1,item1,10.0,kg,3,1,disc1,10.0,2023-05-18 17:41:32,2023-05-18 17:41:32
3568,3569,1,1619,USA,3,branch3,1,2,item2,20.0,kg,4,1,disc1,10.0,2023-05-18 17:41:32,2023-05-18 17:41:32
3569,3570,1,1619,USA,3,branch3,1,3,item3,14.0,kg,4,2,dis2,20.0,2023-05-18 17:41:32,2023-05-18 17:41:32
3570,3571,1,1620,USA,4,branch4,1,1,item1,10.0,kg,2,1,disc1,10.0,2023-05-18 17:41:32,2023-05-18 17:41:32
3571,3572,1,1620,USA,4,branch4,1,3,item3,14.0,kg,3,1,disc1,10.0,2023-05-18 17:41:32,2023-05-18 17:41:32
3572,3573,1,1620,USA,4,branch4,1,1,item1,10.0,kg,3,2,dis2,20.0,2023-05-18 17:41:32,2023-05-18 17:41:32
3573,3574,1,1621,USA,4,branch4,1,1,item1,10.0,kg,4,2,dis2,20.0,2023-05-18 17:41:32,2023-05-18 17:41:32
3574,3575,1,1621,USA,4,branch4,1,1,item1,10.0,kg,2,1,disc1,10.0,2023-05-18 17:41:32,2023-05-18 17:41:32
3575,3576,1,1621,USA,4,branch4,1,2,item2,20.0,kg,4,1,disc1,10.0,2023-05-18 17:41:32,2023-05-18 17:41:32
3576,3577,1,1622,USA,1,branch1,1,4,item1,13.0,g,2,1,disc1,10.0,2023-05-18 17:41:32,2023-05-18 17:41:32
3577,3578,3,1623,UK,3,branch3,1,2,item2,20.0,kg,1,2,dis2,20.0,2023-05-18 17:41:32,2023-05-18 17:41:32
3578,3579,3,1623,UK,3,branch3,1,3,item3,14.0,kg,2,1,disc1,10.0,2023-05-18 17:41:32,2023-05-18 17:41:32
3579,3580,1,1624,USA,2,branch2,1,1,item1,10.0,kg,2,2,dis2,20.0,2023-05-18 17:41:32,2023-05-18 17:41:32
3580,3581,1,1624,USA,2,branch2,1,3,item3,14.0,kg,1,2,dis2,20.0,2023-05-18 17:41:32,2023-05-18 17:41:32
3581,3582,2,1625,PAK,2,branch2,1,3,item3,14.0,kg,4,1,disc1,10.0,2023-05-18 17:41:32,2023-05-18 17:41:32
3582,3583,2,1625,PAK,2,branch2,1,1,item1,10.0,kg,3,1,disc1,10.0,2023-05-18 17:41:32,2023-05-18 17:41:32
3583,3584,1,1626,USA,3,branch3,1,1,item1,10.0,kg,4,1,disc1,10.0,2023-05-18 17:41:32,2023-05-18 17:41:32
3584,3585,2,1627,PAK,3,branch3,1,4,item1,13.0,g,1,1,disc1,10.0,2023-05-18 17:41:32,2023-05-18 17:41:32
3585,3586,2,1627,PAK,3,branch3,1,4,item1,13.0,g,3,2,dis2,20.0,2023-05-18 17:41:32,2023-05-18 17:41:32
3586,3587,3,1628,UK,1,branch1,1,2,item2,20.0,kg,3,1,disc1,10.0,2023-05-18 17:41:32,2023-05-18 17:41:32
3587,3588,3,1628,UK,1,branch1,1,4,item1,13.0,g,2,2,dis2,20.0,2023-05-18 17:41:32,2023-05-18 17:41:32
3588,3589,3,1628,UK,1,branch1,1,1,item1,10.0,kg,2,2,dis2,20.0,2023-05-18 17:41:32,2023-05-18 17:41:32
3589,3590,1,1629,USA,4,branch4,1,1,item1,10.0,kg,1,1,disc1,10.0,2023-05-18 17:41:32,2023-05-18 17:41:32
3590,3591,1,1629,USA,4,branch4,1,2,item2,20.0,kg,2,2,dis2,20.0,2023-05-18 17:41:32,2023-05-18 17:41:32
3591,3592,1,1629,USA,4,branch4,1,3,item3,14.0,kg,3,2,dis2,20.0,2023-05-18 17:41:32,2023-05-18 17:41:32
3592,3593,3,1630,UK,1,branch1,1,3,item3,14.0,kg,2,1,disc1,10.0,2023-05-18 17:41:32,2023-05-18 17:41:32
3593,3594,3,1630,UK,1,branch1,1,1,item1,10.0,kg,2,1,disc1,10.0,2023-05-18 17:41:32,2023-05-18 17:41:32
3594,3595,1,1631,USA,1,branch1,1,1,item1,10.0,kg,4,2,dis2,20.0,2023-05-18 17:41:32,2023-05-18 17:41:32
3595,3596,1,1631,USA,1,branch1,1,2,item2,20.0,kg,4,1,disc1,10.0,2023-05-18 17:41:32,2023-05-18 17:41:32
3596,3597,1,1631,USA,1,branch1,1,2,item2,20.0,kg,1,2,dis2,20.0,2023-05-18 17:41:32,2023-05-18 17:41:32
3597,3598,1,1632,USA,1,branch1,1,3,item3,14.0,kg,1,2,dis2,20.0,2023-05-18 17:41:32,2023-05-18 17:41:32
3598,3599,1,1632,USA,1,branch1,1,2,item2,20.0,kg,3,1,disc1,10.0,2023-05-18 17:41:32,2023-05-18 17:41:32
3599,3600,1,1632,USA,1,branch1,1,1,item1,10.0,kg,1,1,disc1,10.0,2023-05-18 17:41:32,2023-05-18 17:41:32
3600,3601,1,1632,USA,1,branch1,1,3,item3,14.0,kg,4,2,dis2,20.0,2023-05-18 17:41:32,2023-05-18 17:41:32
3601,3602,3,1633,UK,1,branch1,1,3,item3,14.0,kg,2,2,dis2,20.0,2023-05-18 17:41:32,2023-05-18 17:41:32
3602,3603,1,1634,USA,4,branch4,1,3,item3,14.0,kg,3,1,disc1,10.0,2023-05-18 17:41:32,2023-05-18 17:41:32
3603,3604,1,1634,USA,4,branch4,1,1,item1,10.0,kg,2,2,dis2,20.0,2023-05-18 17:41:32,2023-05-18 17:41:32
3604,3605,2,1635,PAK,1,branch1,1,4,item1,13.0,g,1,1,disc1,10.0,2023-05-18 17:41:32,2023-05-18 17:41:32
3605,3606,2,1635,PAK,1,branch1,1,3,item3,14.0,kg,4,1,disc1,10.0,2023-05-18 17:41:32,2023-05-18 17:41:32
3606,3607,3,1636,UK,3,branch3,1,4,item1,13.0,g,2,2,dis2,20.0,2023-05-18 17:41:32,2023-05-18 17:41:32
3607,3608,2,1637,PAK,3,branch3,1,3,item3,14.0,kg,2,2,dis2,20.0,2023-05-18 17:41:32,2023-05-18 17:41:32
3608,3609,2,1637,PAK,3,branch3,1,3,item3,14.0,kg,3,1,disc1,10.0,2023-05-18 17:41:32,2023-05-18 17:41:32
3609,3610,1,1638,USA,4,branch4,1,2,item2,20.0,kg,4,2,dis2,20.0,2023-05-18 17:41:32,2023-05-18 17:41:32
3610,3611,1,1639,USA,3,branch3,1,3,item3,14.0,kg,1,1,disc1,10.0,2023-05-18 17:41:32,2023-05-18 17:41:32
3611,3612,2,1640,PAK,3,branch3,1,3,item3,14.0,kg,1,1,disc1,10.0,2023-05-18 17:41:32,2023-05-18 17:41:32
3612,3613,2,1640,PAK,3,branch3,1,4,item1,13.0,g,4,1,disc1,10.0,2023-05-18 17:41:32,2023-05-18 17:41:32
3613,3614,2,1640,PAK,3,branch3,1,1,item1,10.0,kg,3,2,dis2,20.0,2023-05-18 17:41:32,2023-05-18 17:41:32
3614,3615,2,1641,PAK,1,branch1,1,1,item1,10.0,kg,2,2,dis2,20.0,2023-05-18 17:41:32,2023-05-18 17:41:32
3615,3616,2,1641,PAK,1,branch1,1,4,item1,13.0,g,1,1,disc1,10.0,2023-05-18 17:41:32,2023-05-18 17:41:32
3616,3617,2,1641,PAK,1,branch1,1,1,item1,10.0,kg,1,2,dis2,20.0,2023-05-18 17:41:32,2023-05-18 17:41:32
3617,3618,2,1642,PAK,2,branch2,1,4,item1,13.0,g,2,2,dis2,20.0,2023-05-18 17:41:32,2023-05-18 17:41:32
3618,3619,2,1642,PAK,2,branch2,1,2,item2,20.0,kg,1,1,disc1,10.0,2023-05-18 17:41:32,2023-05-18 17:41:32
3619,3620,2,1642,PAK,2,branch2,1,1,item1,10.0,kg,2,1,disc1,10.0,2023-05-18 17:41:32,2023-05-18 17:41:32
3620,3621,2,1642,PAK,2,branch2,1,4,item1,13.0,g,3,1,disc1,10.0,2023-05-18 17:41:32,2023-05-18 17:41:32
3621,3622,2,1643,PAK,1,branch1,1,2,item2,20.0,kg,4,1,disc1,10.0,2023-05-18 17:41:32,2023-05-18 17:41:32
3622,3623,3,1644,UK,1,branch1,1,4,item1,13.0,g,3,2,dis2,20.0,2023-05-18 17:41:32,2023-05-18 17:41:32
3623,3624,3,1645,UK,2,branch2,1,2,item2,20.0,kg,4,1,disc1,10.0,2023-05-18 17:41:32,2023-05-18 17:41:32
3624,3625,3,1645,UK,2,branch2,1,1,item1,10.0,kg,1,2,dis2,20.0,2023-05-18 17:41:32,2023-05-18 17:41:32
3625,3626,3,1646,UK,4,branch4,1,2,item2,20.0,kg,2,2,dis2,20.0,2023-05-18 17:41:32,2023-05-18 17:41:32
3626,3627,3,1646,UK,4,branch4,1,3,item3,14.0,kg,2,2,dis2,20.0,2023-05-18 17:41:32,2023-05-18 17:41:32
3627,3628,2,1647,PAK,3,branch3,1,4,item1,13.0,g,2,1,disc1,10.0,2023-05-18 17:41:32,2023-05-18 17:41:32
3628,3629,3,1648,UK,3,branch3,1,3,item3,14.0,kg,3,1,disc1,10.0,2023-05-18 17:41:32,2023-05-18 17:41:32
3629,3630,3,1648,UK,3,branch3,1,2,item2,20.0,kg,4,1,disc1,10.0,2023-05-18 17:41:32,2023-05-18 17:41:32
3630,3631,1,1649,USA,3,branch3,1,1,item1,10.0,kg,2,1,disc1,10.0,2023-05-18 17:41:32,2023-05-18 17:41:32
3631,3632,1,1649,USA,3,branch3,1,4,item1,13.0,g,1,1,disc1,10.0,2023-05-18 17:41:32,2023-05-18 17:41:32
3632,3633,1,1649,USA,3,branch3,1,4,item1,13.0,g,3,1,disc1,10.0,2023-05-18 17:41:32,2023-05-18 17:41:32
3633,3634,1,1649,USA,3,branch3,1,2,item2,20.0,kg,2,1,disc1,10.0,2023-05-18 17:41:32,2023-05-18 17:41:32
3634,3635,3,1650,UK,4,branch4,1,1,item1,10.0,kg,3,2,dis2,20.0,2023-05-18 17:41:32,2023-05-18 17:41:32
3635,3636,3,1650,UK,4,branch4,1,3,item3,14.0,kg,4,1,disc1,10.0,2023-05-18 17:41:32,2023-05-18 17:41:32
3636,3637,1,1651,USA,2,branch2,1,3,item3,14.0,kg,2,1,disc1,10.0,2023-05-18 17:41:32,2023-05-18 17:41:32
3637,3638,2,1652,PAK,3,branch3,1,3,item3,14.0,kg,3,2,dis2,20.0,2023-05-18 17:41:32,2023-05-18 17:41:32
3638,3639,2,1652,PAK,3,branch3,1,1,item1,10.0,kg,3,2,dis2,20.0,2023-05-18 17:41:32,2023-05-18 17:41:32
3639,3640,3,1653,UK,1,branch1,1,2,item2,20.0,kg,4,2,dis2,20.0,2023-05-18 17:41:32,2023-05-18 17:41:32
3640,3641,1,1654,USA,1,branch1,1,2,item2,20.0,kg,1,1,disc1,10.0,2023-05-18 17:41:32,2023-05-18 17:41:32
3641,3642,1,1654,USA,1,branch1,1,2,item2,20.0,kg,2,2,dis2,20.0,2023-05-18 17:41:32,2023-05-18 17:41:32
3642,3643,3,1655,UK,2,branch2,1,2,item2,20.0,kg,4,1,disc1,10.0,2023-05-18 17:41:32,2023-05-18 17:41:32
3643,3644,3,1655,UK,2,branch2,1,1,item1,10.0,kg,3,1,disc1,10.0,2023-05-18 17:41:32,2023-05-18 17:41:32
3644,3645,3,1655,UK,2,branch2,1,1,item1,10.0,kg,1,2,dis2,20.0,2023-05-18 17:41:32,2023-05-18 17:41:32
3645,3646,3,1656,UK,1,branch1,1,3,item3,14.0,kg,4,1,disc1,10.0,2023-05-18 17:41:32,2023-05-18 17:41:32
3646,3647,2,1657,PAK,1,branch1,1,4,item1,13.0,g,3,1,disc1,10.0,2023-05-18 17:41:32,2023-05-18 17:41:32
3647,3648,2,1657,PAK,1,branch1,1,3,item3,14.0,kg,2,2,dis2,20.0,2023-05-18 17:41:32,2023-05-18 17:41:32
3648,3649,2,1657,PAK,1,branch1,1,3,item3,14.0,kg,3,2,dis2,20.0,2023-05-18 17:41:32,2023-05-18 17:41:32
3649,3650,1,1658,USA,1,branch1,1,2,item2,20.0,kg,2,1,disc1,10.0,2023-05-18 17:41:32,2023-05-18 17:41:32
3650,3651,1,1659,USA,4,branch4,1,4,item1,13.0,g,4,1,disc1,10.0,2023-05-18 17:41:32,2023-05-18 17:41:32
3651,3652,1,1659,USA,4,branch4,1,2,item2,20.0,kg,1,1,disc1,10.0,2023-05-18 17:41:32,2023-05-18 17:41:32
3652,3653,2,1660,PAK,3,branch3,1,2,item2,20.0,kg,1,2,dis2,20.0,2023-05-18 17:41:32,2023-05-18 17:41:32
3653,3654,2,1660,PAK,3,branch3,1,2,item2,20.0,kg,1,1,disc1,10.0,2023-05-18 17:41:32,2023-05-18 17:41:32
3654,3655,2,1661,PAK,3,branch3,1,4,item1,13.0,g,1,1,disc1,10.0,2023-05-18 17:41:32,2023-05-18 17:41:32
3655,3656,2,1661,PAK,3,branch3,1,3,item3,14.0,kg,3,2,dis2,20.0,2023-05-18 17:41:32,2023-05-18 17:41:32
3656,3657,2,1661,PAK,3,branch3,1,2,item2,20.0,kg,4,1,disc1,10.0,2023-05-18 17:41:32,2023-05-18 17:41:32
3657,3658,1,1662,USA,2,branch2,1,3,item3,14.0,kg,2,2,dis2,20.0,2023-05-18 17:41:32,2023-05-18 17:41:32
3658,3659,1,1662,USA,2,branch2,1,1,item1,10.0,kg,4,1,disc1,10.0,2023-05-18 17:41:32,2023-05-18 17:41:32
3659,3660,1,1662,USA,2,branch2,1,2,item2,20.0,kg,1,2,dis2,20.0,2023-05-18 17:41:32,2023-05-18 17:41:32
3660,3661,1,1663,USA,3,branch3,1,2,item2,20.0,kg,3,1,disc1,10.0,2023-05-18 17:41:32,2023-05-18 17:41:32
3661,3662,2,1664,PAK,4,branch4,1,4,item1,13.0,g,2,1,disc1,10.0,2023-05-18 17:41:32,2023-05-18 17:41:32
3662,3663,2,1665,PAK,4,branch4,1,1,item1,10.0,kg,3,1,disc1,10.0,2023-05-18 17:41:32,2023-05-18 17:41:32
3663,3664,2,1665,PAK,4,branch4,1,2,item2,20.0,kg,3,1,disc1,10.0,2023-05-18 17:41:32,2023-05-18 17:41:32
3664,3665,2,1665,PAK,4,branch4,1,2,item2,20.0,kg,1,2,dis2,20.0,2023-05-18 17:41:32,2023-05-18 17:41:32
3665,3666,2,1666,PAK,2,branch2,1,2,item2,20.0,kg,1,2,dis2,20.0,2023-05-18 17:41:32,2023-05-18 17:41:32
3666,3667,2,1666,PAK,2,branch2,1,1,item1,10.0,kg,4,1,disc1,10.0,2023-05-18 17:41:32,2023-05-18 17:41:32
3667,3668,2,1667,PAK,2,branch2,1,3,item3,14.0,kg,1,1,disc1,10.0,2023-05-18 17:41:32,2023-05-18 17:41:32
3668,3669,2,1667,PAK,2,branch2,1,4,item1,13.0,g,1,2,dis2,20.0,2023-05-18 17:41:32,2023-05-18 17:41:32
3669,3670,2,1668,PAK,3,branch3,1,1,item1,10.0,kg,4,1,disc1,10.0,2023-05-18 17:41:32,2023-05-18 17:41:32
3670,3671,2,1668,PAK,3,branch3,1,3,item3,14.0,kg,3,2,dis2,20.0,2023-05-18 17:41:32,2023-05-18 17:41:32
3671,3672,1,1669,USA,1,branch1,1,4,item1,13.0,g,1,1,disc1,10.0,2023-05-18 17:41:32,2023-05-18 17:41:32
3672,3673,3,1670,UK,1,branch1,1,2,item2,20.0,kg,3,1,disc1,10.0,2023-05-18 17:41:32,2023-05-18 17:41:32
3673,3674,3,1670,UK,1,branch1,1,4,item1,13.0,g,3,2,dis2,20.0,2023-05-18 17:41:32,2023-05-18 17:41:32
3674,3675,3,1670,UK,1,branch1,1,4,item1,13.0,g,3,1,disc1,10.0,2023-05-18 17:41:32,2023-05-18 17:41:32
3675,3676,3,1671,UK,2,branch2,1,2,item2,20.0,kg,4,2,dis2,20.0,2023-05-18 17:41:32,2023-05-18 17:41:32
3676,3677,3,1671,UK,2,branch2,1,4,item1,13.0,g,3,2,dis2,20.0,2023-05-18 17:41:32,2023-05-18 17:41:32
3677,3678,1,1672,USA,4,branch4,1,2,item2,20.0,kg,1,1,disc1,10.0,2023-05-18 17:41:32,2023-05-18 17:41:32
3678,3679,1,1672,USA,4,branch4,1,1,item1,10.0,kg,4,1,disc1,10.0,2023-05-18 17:41:32,2023-05-18 17:41:32
3679,3680,1,1672,USA,4,branch4,1,2,item2,20.0,kg,1,2,dis2,20.0,2023-05-18 17:41:32,2023-05-18 17:41:32
3680,3681,3,1673,UK,2,branch2,1,2,item2,20.0,kg,3,2,dis2,20.0,2023-05-18 17:41:32,2023-05-18 17:41:32
3681,3682,3,1673,UK,2,branch2,1,1,item1,10.0,kg,1,2,dis2,20.0,2023-05-18 17:41:32,2023-05-18 17:41:32
3682,3683,3,1673,UK,2,branch2,1,2,item2,20.0,kg,1,1,disc1,10.0,2023-05-18 17:41:32,2023-05-18 17:41:32
3683,3684,1,1674,USA,4,branch4,1,2,item2,20.0,kg,2,2,dis2,20.0,2023-05-18 17:41:32,2023-05-18 17:41:32
3684,3685,1,1674,USA,4,branch4,1,3,item3,14.0,kg,4,1,disc1,10.0,2023-05-18 17:41:32,2023-05-18 17:41:32
3685,3686,1,1675,USA,3,branch3,1,1,item1,10.0,kg,1,2,dis2,20.0,2023-05-18 17:41:32,2023-05-18 17:41:32
3686,3687,3,1676,UK,4,branch4,1,2,item2,20.0,kg,1,1,disc1,10.0,2023-05-18 17:41:32,2023-05-18 17:41:32
3687,3688,3,1677,UK,1,branch1,1,4,item1,13.0,g,3,2,dis2,20.0,2023-05-18 17:41:32,2023-05-18 17:41:32
3688,3689,2,1678,PAK,2,branch2,1,2,item2,20.0,kg,4,2,dis2,20.0,2023-05-18 17:41:32,2023-05-18 17:41:32
3689,3690,2,1678,PAK,2,branch2,1,4,item1,13.0,g,2,1,disc1,10.0,2023-05-18 17:41:32,2023-05-18 17:41:32
3690,3691,2,1678,PAK,2,branch2,1,2,item2,20.0,kg,1,2,dis2,20.0,2023-05-18 17:41:32,2023-05-18 17:41:32
3691,3692,2,1679,PAK,2,branch2,1,3,item3,14.0,kg,3,1,disc1,10.0,2023-05-18 17:41:32,2023-05-18 17:41:32
3692,3693,2,1679,PAK,2,branch2,1,1,item1,10.0,kg,2,2,dis2,20.0,2023-05-18 17:41:32,2023-05-18 17:41:32
3693,3694,2,1679,PAK,2,branch2,1,4,item1,13.0,g,2,2,dis2,20.0,2023-05-18 17:41:32,2023-05-18 17:41:32
3694,3695,2,1679,PAK,2,branch2,1,4,item1,13.0,g,2,2,dis2,20.0,2023-05-18 17:41:32,2023-05-18 17:41:32
3695,3696,1,1680,USA,4,branch4,1,4,item1,13.0,g,4,2,dis2,20.0,2023-05-18 17:41:32,2023-05-18 17:41:32
3696,3697,1,1680,USA,4,branch4,1,3,item3,14.0,kg,1,2,dis2,20.0,2023-05-18 17:41:32,2023-05-18 17:41:32
3697,3698,3,1681,UK,1,branch1,1,2,item2,20.0,kg,4,2,dis2,20.0,2023-05-18 17:41:32,2023-05-18 17:41:32
3698,3699,3,1681,UK,1,branch1,1,1,item1,10.0,kg,1,2,dis2,20.0,2023-05-18 17:41:32,2023-05-18 17:41:32
3699,3700,2,1682,PAK,4,branch4,1,1,item1,10.0,kg,2,1,disc1,10.0,2023-05-18 17:41:32,2023-05-18 17:41:32
3700,3701,1,1683,USA,1,branch1,1,4,item1,13.0,g,3,2,dis2,20.0,2023-05-18 17:41:32,2023-05-18 17:41:32
3701,3702,1,1683,USA,1,branch1,1,1,item1,10.0,kg,2,2,dis2,20.0,2023-05-18 17:41:32,2023-05-18 17:41:32
3702,3703,1,1683,USA,1,branch1,1,2,item2,20.0,kg,2,2,dis2,20.0,2023-05-18 17:41:32,2023-05-18 17:41:32
3703,3704,1,1683,USA,1,branch1,1,2,item2,20.0,kg,4,1,disc1,10.0,2023-05-18 17:41:32,2023-05-18 17:41:32
3704,3705,3,1684,UK,3,branch3,1,2,item2,20.0,kg,4,1,disc1,10.0,2023-05-18 17:41:32,2023-05-18 17:41:32
3705,3706,3,1684,UK,3,branch3,1,3,item3,14.0,kg,3,1,disc1,10.0,2023-05-18 17:41:32,2023-05-18 17:41:32
