,order_detail_id,ORDER_COUNTRY,ORDER_ID,COUNTRY_NAME,BRANCH_ID,BRANCH_NAME,BRANCH_ACTIVE,ITEM_ID,ITEM_NAME,ITEM_PRICE,ITEM_UOM,QUANTITY,DISCOUNT_ID,DISCOUNT_NAME,DISCOUNT_PERCENTAGE,INSERTION_TIME,order_time
2312,2313,2,1059,PAK,4,branch4,1,1,item1,10.0,kg,3,1,disc1,10.0,2023-05-17 17:36:46,2023-05-17 17:36:46
2313,2314,2,1059,PAK,4,branch4,1,1,item1,10.0,kg,4,1,disc1,10.0,2023-05-17 17:36:46,2023-05-17 17:36:46
2314,2315,1,1060,USA,2,branch2,1,4,item1,13.0,g,3,2,dis2,20.0,2023-05-17 17:36:46,2023-05-17 17:36:46
2315,2316,1,1060,USA,2,branch2,1,4,item1,13.0,g,2,2,dis2,20.0,2023-05-17 17:36:46,2023-05-17 17:36:46
2316,2317,1,1060,USA,2,branch2,1,1,item1,10.0,kg,3,1,disc1,10.0,2023-05-17 17:36:46,2023-05-17 17:36:46
2317,2318,3,1061,UK,2,branch2,1,3,item3,14.0,kg,1,2,dis2,20.0,2023-05-17 17:36:46,2023-05-17 17:36:46
2318,2319,3,1061,UK,2,branch2,1,1,item1,10.0,kg,3,2,dis2,20.0,2023-05-17 17:36:46,2023-05-17 17:36:46
2319,2320,3,1061,UK,2,branch2,1,3,item3,14.0,kg,2,2,dis2,20.0,2023-05-17 17:36:46,2023-05-17 17:36:46
2320,2321,3,1061,UK,2,branch2,1,3,item3,14.0,kg,4,2,dis2,20.0,2023-05-17 17:36:46,2023-05-17 17:36:46
2321,2322,3,1062,UK,2,branch2,1,4,item1,13.0,g,2,2,dis2,20.0,2023-05-17 17:36:46,2023-05-17 17:36:46
2322,2323,3,1062,UK,2,branch2,1,4,item1,13.0,g,4,1,disc1,10.0,2023-05-17 17:36:46,2023-05-17 17:36:46
2323,2324,3,1062,UK,2,branch2,1,4,item1,13.0,g,2,1,disc1,10.0,2023-05-17 17:36:46,2023-05-17 17:36:46
2324,2325,2,1063,PAK,4,branch4,1,3,item3,14.0,kg,1,2,dis2,20.0,2023-05-17 17:36:46,2023-05-17 17:36:46
2325,2326,2,1063,PAK,4,branch4,1,2,item2,20.0,kg,2,2,dis2,20.0,2023-05-17 17:36:46,2023-05-17 17:36:46
2326,2327,2,1063,PAK,4,branch4,1,2,item2,20.0,kg,2,2,dis2,20.0,2023-05-17 17:36:46,2023-05-17 17:36:46
2327,2328,2,1064,PAK,3,branch3,1,3,item3,14.0,kg,1,1,disc1,10.0,2023-05-17 17:36:46,2023-05-17 17:36:46
2328,2329,2,1064,PAK,3,branch3,1,3,item3,14.0,kg,4,1,disc1,10.0,2023-05-17 17:36:46,2023-05-17 17:36:46
2329,2330,2,1064,PAK,3,branch3,1,4,item1,13.0,g,1,1,disc1,10.0,2023-05-17 17:36:46,2023-05-17 17:36:46
2330,2331,3,1065,UK,2,branch2,1,3,item3,14.0,kg,4,2,dis2,20.0,2023-05-17 17:36:46,2023-05-17 17:36:46
2331,2332,3,1065,UK,2,branch2,1,3,item3,14.0,kg,3,2,dis2,20.0,2023-05-17 17:36:46,2023-05-17 17:36:46
2332,2333,1,1066,USA,3,branch3,1,1,item1,10.0,kg,3,2,dis2,20.0,2023-05-17 17:36:46,2023-05-17 17:36:46
2333,2334,1,1067,USA,2,branch2,1,4,item1,13.0,g,2,2,dis2,20.0,2023-05-17 17:36:46,2023-05-17 17:36:46
2334,2335,1,1067,USA,2,branch2,1,1,item1,10.0,kg,3,2,dis2,20.0,2023-05-17 17:36:46,2023-05-17 17:36:46
2335,2336,1,1067,USA,2,branch2,1,4,item1,13.0,g,3,2,dis2,20.0,2023-05-17 17:36:46,2023-05-17 17:36:46
2336,2337,2,1068,PAK,4,branch4,1,4,item1,13.0,g,1,1,disc1,10.0,2023-05-17 17:36:46,2023-05-17 17:36:46
2337,2338,2,1068,PAK,4,branch4,1,4,item1,13.0,g,2,2,dis2,20.0,2023-05-17 17:36:46,2023-05-17 17:36:46
2338,2339,1,1069,USA,2,branch2,1,3,item3,14.0,kg,4,1,disc1,10.0,2023-05-17 17:36:46,2023-05-17 17:36:46
2339,2340,1,1069,USA,2,branch2,1,2,item2,20.0,kg,1,2,dis2,20.0,2023-05-17 17:36:46,2023-05-17 17:36:46
2340,2341,1,1069,USA,2,branch2,1,2,item2,20.0,kg,1,1,disc1,10.0,2023-05-17 17:36:46,2023-05-17 17:36:46
2341,2342,1,1070,USA,4,branch4,1,4,item1,13.0,g,3,2,dis2,20.0,2023-05-17 17:36:46,2023-05-17 17:36:46
2342,2343,1,1070,USA,4,branch4,1,4,item1,13.0,g,4,1,disc1,10.0,2023-05-17 17:36:46,2023-05-17 17:36:46
2343,2344,1,1070,USA,4,branch4,1,2,item2,20.0,kg,2,2,dis2,20.0,2023-05-17 17:36:46,2023-05-17 17:36:46
2344,2345,3,1071,UK,1,branch1,1,4,item1,13.0,g,1,1,disc1,10.0,2023-05-17 17:36:46,2023-05-17 17:36:46
2345,2346,3,1071,UK,1,branch1,1,1,item1,10.0,kg,1,1,disc1,10.0,2023-05-17 17:36:46,2023-05-17 17:36:46
2346,2347,3,1071,UK,1,branch1,1,2,item2,20.0,kg,2,1,disc1,10.0,2023-05-17 17:36:46,2023-05-17 17:36:46
2347,2348,2,1072,PAK,3,branch3,1,4,item1,13.0,g,2,2,dis2,20.0,2023-05-17 17:36:46,2023-05-17 17:36:46
2348,2349,2,1072,PAK,3,branch3,1,3,item3,14.0,kg,4,2,dis2,20.0,2023-05-17 17:36:46,2023-05-17 17:36:46
2349,2350,2,1072,PAK,3,branch3,1,1,item1,10.0,kg,2,1,disc1,10.0,2023-05-17 17:36:46,2023-05-17 17:36:46
2350,2351,3,1073,UK,1,branch1,1,4,item1,13.0,g,1,1,disc1,10.0,2023-05-17 17:36:46,2023-05-17 17:36:46
2351,2352,3,1073,UK,1,branch1,1,3,item3,14.0,kg,3,1,disc1,10.0,2023-05-17 17:36:46,2023-05-17 17:36:46
2352,2353,3,1073,UK,1,branch1,1,1,item1,10.0,kg,1,2,dis2,20.0,2023-05-17 17:36:46,2023-05-17 17:36:46
2353,2354,3,1073,UK,1,branch1,1,1,item1,10.0,kg,4,1,disc1,10.0,2023-05-17 17:36:46,2023-05-17 17:36:46
2354,2355,2,1074,PAK,4,branch4,1,1,item1,10.0,kg,1,2,dis2,20.0,2023-05-17 17:36:46,2023-05-17 17:36:46
2355,2356,2,1074,PAK,4,branch4,1,4,item1,13.0,g,3,2,dis2,20.0,2023-05-17 17:36:46,2023-05-17 17:36:46
2356,2357,2,1074,PAK,4,branch4,1,2,item2,20.0,kg,3,1,disc1,10.0,2023-05-17 17:36:46,2023-05-17 17:36:46
2357,2358,2,1075,PAK,4,branch4,1,1,item1,10.0,kg,3,2,dis2,20.0,2023-05-17 17:36:46,2023-05-17 17:36:46
2358,2359,1,1076,USA,4,branch4,1,1,item1,10.0,kg,1,1,disc1,10.0,2023-05-17 17:36:46,2023-05-17 17:36:46
2359,2360,1,1076,USA,4,branch4,1,2,item2,20.0,kg,3,2,dis2,20.0,2023-05-17 17:36:46,2023-05-17 17:36:46
2360,2361,1,1076,USA,4,branch4,1,2,item2,20.0,kg,3,2,dis2,20.0,2023-05-17 17:36:46,2023-05-17 17:36:46
2361,2362,2,1077,PAK,1,branch1,1,3,item3,14.0,kg,1,2,dis2,20.0,2023-05-17 17:36:46,2023-05-17 17:36:46
2362,2363,2,1077,PAK,1,branch1,1,1,item1,10.0,kg,2,2,dis2,20.0,2023-05-17 17:36:46,2023-05-17 17:36:46
2363,2364,2,1077,PAK,1,branch1,1,4,item1,13.0,g,3,2,dis2,20.0,2023-05-17 17:36:46,2023-05-17 17:36:46
2364,2365,2,1078,PAK,1,branch1,1,2,item2,20.0,kg,3,1,disc1,10.0,2023-05-17 17:36:46,2023-05-17 17:36:46
2365,2366,2,1078,PAK,1,branch1,1,1,item1,10.0,kg,3,1,disc1,10.0,2023-05-17 17:36:46,2023-05-17 17:36:46
2366,2367,1,1079,USA,4,branch4,1,1,item1,10.0,kg,1,1,disc1,10.0,2023-05-17 17:36:46,2023-05-17 17:36:46
2367,2368,1,1079,USA,4,branch4,1,1,item1,10.0,kg,2,1,disc1,10.0,2023-05-17 17:36:46,2023-05-17 17:36:46
2368,2369,1,1079,USA,4,branch4,1,1,item1,10.0,kg,2,2,dis2,20.0,2023-05-17 17:36:46,2023-05-17 17:36:46
2369,2370,3,1080,UK,4,branch4,1,4,item1,13.0,g,2,2,dis2,20.0,2023-05-17 17:36:46,2023-05-17 17:36:46
2370,2371,3,1080,UK,4,branch4,1,1,item1,10.0,kg,3,1,disc1,10.0,2023-05-17 17:36:46,2023-05-17 17:36:46
2371,2372,2,1081,PAK,2,branch2,1,3,item3,14.0,kg,3,2,dis2,20.0,2023-05-17 17:36:46,2023-05-17 17:36:46
2372,2373,2,1081,PAK,2,branch2,1,1,item1,10.0,kg,4,2,dis2,20.0,2023-05-17 17:36:46,2023-05-17 17:36:46
2373,2374,2,1082,PAK,4,branch4,1,1,item1,10.0,kg,2,2,dis2,20.0,2023-05-17 17:36:46,2023-05-17 17:36:46
2374,2375,2,1083,PAK,4,branch4,1,2,item2,20.0,kg,2,1,disc1,10.0,2023-05-17 17:36:46,2023-05-17 17:36:46
2375,2376,2,1083,PAK,4,branch4,1,3,item3,14.0,kg,3,2,dis2,20.0,2023-05-17 17:36:46,2023-05-17 17:36:46
2376,2377,3,1084,UK,3,branch3,1,3,item3,14.0,kg,1,2,dis2,20.0,2023-05-17 17:36:46,2023-05-17 17:36:46
2377,2378,3,1084,UK,3,branch3,1,2,item2,20.0,kg,2,2,dis2,20.0,2023-05-17 17:36:46,2023-05-17 17:36:46
2378,2379,3,1084,UK,3,branch3,1,3,item3,14.0,kg,2,1,disc1,10.0,2023-05-17 17:36:46,2023-05-17 17:36:46
2379,2380,3,1085,UK,2,branch2,1,4,item1,13.0,g,1,2,dis2,20.0,2023-05-17 17:36:46,2023-05-17 17:36:46
2380,2381,2,1086,PAK,4,branch4,1,4,item1,13.0,g,1,1,disc1,10.0,2023-05-17 17:36:46,2023-05-17 17:36:46
2381,2382,2,1086,PAK,4,branch4,1,2,item2,20.0,kg,3,1,disc1,10.0,2023-05-17 17:36:46,2023-05-17 17:36:46
2382,2383,2,1086,PAK,4,branch4,1,4,item1,13.0,g,3,1,disc1,10.0,2023-05-17 17:36:46,2023-05-17 17:36:46
2383,2384,2,1086,PAK,4,branch4,1,1,item1,10.0,kg,2,1,disc1,10.0,2023-05-17 17:36:46,2023-05-17 17:36:46
2384,2385,1,1087,USA,4,branch4,1,4,item1,13.0,g,2,2,dis2,20.0,2023-05-17 17:36:46,2023-05-17 17:36:46
2385,2386,3,1088,UK,1,branch1,1,2,item2,20.0,kg,2,2,dis2,20.0,2023-05-17 17:36:46,2023-05-17 17:36:46
2386,2387,3,1088,UK,1,branch1,1,3,item3,14.0,kg,1,2,dis2,20.0,2023-05-17 17:36:46,2023-05-17 17:36:46
2387,2388,3,1089,UK,4,branch4,1,4,item1,13.0,g,4,1,disc1,10.0,2023-05-17 17:36:46,2023-05-17 17:36:46
2388,2389,3,1089,UK,4,branch4,1,3,item3,14.0,kg,4,1,disc1,10.0,2023-05-17 17:36:46,2023-05-17 17:36:46
2389,2390,3,1089,UK,4,branch4,1,2,item2,20.0,kg,3,1,disc1,10.0,2023-05-17 17:36:46,2023-05-17 17:36:46
2390,2391,1,1090,USA,1,branch1,1,4,item1,13.0,g,1,2,dis2,20.0,2023-05-17 17:36:46,2023-05-17 17:36:46
2391,2392,1,1090,USA,1,branch1,1,1,item1,10.0,kg,4,1,disc1,10.0,2023-05-17 17:36:46,2023-05-17 17:36:46
2392,2393,3,1091,UK,4,branch4,1,2,item2,20.0,kg,4,1,disc1,10.0,2023-05-17 17:36:46,2023-05-17 17:36:46
2393,2394,3,1091,UK,4,branch4,1,2,item2,20.0,kg,2,2,dis2,20.0,2023-05-17 17:36:46,2023-05-17 17:36:46
2394,2395,3,1091,UK,4,branch4,1,3,item3,14.0,kg,2,1,disc1,10.0,2023-05-17 17:36:46,2023-05-17 17:36:46
2395,2396,1,1092,USA,1,branch1,1,1,item1,10.0,kg,2,2,dis2,20.0,2023-05-17 17:36:46,2023-05-17 17:36:46
2396,2397,1,1092,USA,1,branch1,1,1,item1,10.0,kg,2,2,dis2,20.0,2023-05-17 17:36:46,2023-05-17 17:36:46
2397,2398,1,1093,USA,4,branch4,1,2,item2,20.0,kg,3,1,disc1,10.0,2023-05-17 17:36:46,2023-05-17 17:36:46
2398,2399,2,1094,PAK,4,branch4,1,1,item1,10.0,kg,3,1,disc1,10.0,2023-05-17 17:36:46,2023-05-17 17:36:46
2399,2400,2,1094,PAK,4,branch4,1,1,item1,10.0,kg,4,2,dis2,20.0,2023-05-17 17:36:46,2023-05-17 17:36:46
2400,2401,3,1095,UK,2,branch2,1,4,item1,13.0,g,3,1,disc1,10.0,2023-05-17 17:36:46,2023-05-17 17:36:46
2401,2402,2,1096,PAK,2,branch2,1,2,item2,20.0,kg,4,2,dis2,20.0,2023-05-17 17:36:46,2023-05-17 17:36:46
2402,2403,2,1096,PAK,2,branch2,1,3,item3,14.0,kg,3,1,disc1,10.0,2023-05-17 17:36:46,2023-05-17 17:36:46
2403,2404,3,1097,UK,1,branch1,1,2,item2,20.0,kg,3,1,disc1,10.0,2023-05-17 17:36:46,2023-05-17 17:36:46
2404,2405,3,1097,UK,1,branch1,1,1,item1,10.0,kg,4,1,disc1,10.0,2023-05-17 17:36:46,2023-05-17 17:36:46
2405,2406,3,1097,UK,1,branch1,1,4,item1,13.0,g,3,1,disc1,10.0,2023-05-17 17:36:46,2023-05-17 17:36:46
2406,2407,1,1098,USA,4,branch4,1,2,item2,20.0,kg,2,1,disc1,10.0,2023-05-17 17:36:46,2023-05-17 17:36:46
2407,2408,1,1098,USA,4,branch4,1,3,item3,14.0,kg,4,2,dis2,20.0,2023-05-17 17:36:46,2023-05-17 17:36:46
2408,2409,1,1098,USA,4,branch4,1,2,item2,20.0,kg,1,2,dis2,20.0,2023-05-17 17:36:46,2023-05-17 17:36:46
2409,2410,3,1099,UK,2,branch2,1,1,item1,10.0,kg,3,1,disc1,10.0,2023-05-17 17:36:46,2023-05-17 17:36:46
2410,2411,3,1099,UK,2,branch2,1,2,item2,20.0,kg,3,2,dis2,20.0,2023-05-17 17:36:46,2023-05-17 17:36:46
2411,2412,3,1100,UK,3,branch3,1,1,item1,10.0,kg,2,2,dis2,20.0,2023-05-17 17:36:46,2023-05-17 17:36:46
2412,2413,3,1100,UK,3,branch3,1,3,item3,14.0,kg,1,2,dis2,20.0,2023-05-17 17:36:46,2023-05-17 17:36:46
2413,2414,3,1100,UK,3,branch3,1,3,item3,14.0,kg,3,2,dis2,20.0,2023-05-17 17:36:46,2023-05-17 17:36:46
2414,2415,2,1101,PAK,2,branch2,1,4,item1,13.0,g,2,1,disc1,10.0,2023-05-17 17:36:46,2023-05-17 17:36:46
2415,2416,2,1101,PAK,2,branch2,1,2,item2,20.0,kg,4,2,dis2,20.0,2023-05-17 17:36:46,2023-05-17 17:36:46
2416,2417,2,1101,PAK,2,branch2,1,2,item2,20.0,kg,3,1,disc1,10.0,2023-05-17 17:36:46,2023-05-17 17:36:46
2417,2418,2,1102,PAK,4,branch4,1,4,item1,13.0,g,4,2,dis2,20.0,2023-05-17 17:36:46,2023-05-17 17:36:46
2418,2419,2,1102,PAK,4,branch4,1,2,item2,20.0,kg,4,2,dis2,20.0,2023-05-17 17:36:46,2023-05-17 17:36:46
2419,2420,1,1103,USA,3,branch3,1,1,item1,10.0,kg,2,1,disc1,10.0,2023-05-17 17:36:46,2023-05-17 17:36:46
2420,2421,1,1103,USA,3,branch3,1,4,item1,13.0,g,4,1,disc1,10.0,2023-05-17 17:36:46,2023-05-17 17:36:46
2421,2422,1,1104,USA,1,branch1,1,2,item2,20.0,kg,4,2,dis2,20.0,2023-05-17 17:36:46,2023-05-17 17:36:46
2422,2423,1,1104,USA,1,branch1,1,4,item1,13.0,g,3,2,dis2,20.0,2023-05-17 17:36:46,2023-05-17 17:36:46
2423,2424,3,1105,UK,4,branch4,1,3,item3,14.0,kg,3,1,disc1,10.0,2023-05-17 17:36:46,2023-05-17 17:36:46
2424,2425,3,1105,UK,4,branch4,1,4,item1,13.0,g,4,2,dis2,20.0,2023-05-17 17:36:46,2023-05-17 17:36:46
2425,2426,1,1106,USA,1,branch1,1,3,item3,14.0,kg,1,1,disc1,10.0,2023-05-17 17:36:46,2023-05-17 17:36:46
2426,2427,1,1106,USA,1,branch1,1,1,item1,10.0,kg,1,1,disc1,10.0,2023-05-17 17:36:46,2023-05-17 17:36:46
2427,2428,2,1107,PAK,2,branch2,1,3,item3,14.0,kg,1,2,dis2,20.0,2023-05-17 17:36:46,2023-05-17 17:36:46
2428,2429,2,1107,PAK,2,branch2,1,4,item1,13.0,g,2,1,disc1,10.0,2023-05-17 17:36:46,2023-05-17 17:36:46
2429,2430,2,1107,PAK,2,branch2,1,3,item3,14.0,kg,2,1,disc1,10.0,2023-05-17 17:36:46,2023-05-17 17:36:46
2430,2431,2,1108,PAK,1,branch1,1,1,item1,10.0,kg,4,1,disc1,10.0,2023-05-17 17:36:46,2023-05-17 17:36:46
2431,2432,2,1108,PAK,1,branch1,1,2,item2,20.0,kg,3,1,disc1,10.0,2023-05-17 17:36:46,2023-05-17 17:36:46
2432,2433,1,1109,USA,1,branch1,1,3,item3,14.0,kg,4,1,disc1,10.0,2023-05-17 17:36:46,2023-05-17 17:36:46
2433,2434,2,1110,PAK,1,branch1,1,2,item2,20.0,kg,4,1,disc1,10.0,2023-05-17 17:36:46,2023-05-17 17:36:46
2434,2435,2,1110,PAK,1,branch1,1,1,item1,10.0,kg,4,1,disc1,10.0,2023-05-17 17:36:46,2023-05-17 17:36:46
2435,2436,2,1110,PAK,1,branch1,1,4,item1,13.0,g,1,2,dis2,20.0,2023-05-17 17:36:46,2023-05-17 17:36:46
2436,2437,1,1111,USA,3,branch3,1,1,item1,10.0,kg,4,1,disc1,10.0,2023-05-17 17:36:46,2023-05-17 17:36:46
2437,2438,2,1112,PAK,3,branch3,1,2,item2,20.0,kg,3,1,disc1,10.0,2023-05-17 17:36:46,2023-05-17 17:36:46
2438,2439,2,1113,PAK,4,branch4,1,3,item3,14.0,kg,1,2,dis2,20.0,2023-05-17 17:36:46,2023-05-17 17:36:46
2439,2440,2,1113,PAK,4,branch4,1,1,item1,10.0,kg,2,1,disc1,10.0,2023-05-17 17:36:46,2023-05-17 17:36:46
2440,2441,2,1113,PAK,4,branch4,1,3,item3,14.0,kg,4,1,disc1,10.0,2023-05-17 17:36:46,2023-05-17 17:36:46
2441,2442,2,1114,PAK,2,branch2,1,1,item1,10.0,kg,3,2,dis2,20.0,2023-05-17 17:36:46,2023-05-17 17:36:46
2442,2443,1,1115,USA,2,branch2,1,4,item1,13.0,g,1,1,disc1,10.0,2023-05-17 17:36:46,2023-05-17 17:36:46
2443,2444,1,1115,USA,2,branch2,1,3,item3,14.0,kg,2,1,disc1,10.0,2023-05-17 17:36:46,2023-05-17 17:36:46
2444,2445,1,1115,USA,2,branch2,1,1,item1,10.0,kg,3,2,dis2,20.0,2023-05-17 17:36:46,2023-05-17 17:36:46
2445,2446,2,1116,PAK,4,branch4,1,3,item3,14.0,kg,4,2,dis2,20.0,2023-05-17 17:36:46,2023-05-17 17:36:46
2446,2447,2,1116,PAK,4,branch4,1,3,item3,14.0,kg,2,1,disc1,10.0,2023-05-17 17:36:46,2023-05-17 17:36:46
2447,2448,3,1117,UK,3,branch3,1,2,item2,20.0,kg,2,2,dis2,20.0,2023-05-17 17:36:46,2023-05-17 17:36:46
2448,2449,3,1117,UK,3,branch3,1,2,item2,20.0,kg,2,1,disc1,10.0,2023-05-17 17:36:46,2023-05-17 17:36:46
2449,2450,3,1117,UK,3,branch3,1,4,item1,13.0,g,2,2,dis2,20.0,2023-05-17 17:36:46,2023-05-17 17:36:46
2450,2451,3,1118,UK,1,branch1,1,1,item1,10.0,kg,4,2,dis2,20.0,2023-05-17 17:36:46,2023-05-17 17:36:46
2451,2452,3,1118,UK,1,branch1,1,2,item2,20.0,kg,4,2,dis2,20.0,2023-05-17 17:36:46,2023-05-17 17:36:46
2452,2453,3,1118,UK,1,branch1,1,1,item1,10.0,kg,4,2,dis2,20.0,2023-05-17 17:36:46,2023-05-17 17:36:46
2453,2454,3,1118,UK,1,branch1,1,4,item1,13.0,g,3,2,dis2,20.0,2023-05-17 17:36:46,2023-05-17 17:36:46
2454,2455,1,1119,USA,3,branch3,1,3,item3,14.0,kg,4,1,disc1,10.0,2023-05-17 17:36:46,2023-05-17 17:36:46
2455,2456,1,1119,USA,3,branch3,1,1,item1,10.0,kg,3,2,dis2,20.0,2023-05-17 17:36:46,2023-05-17 17:36:46
2456,2457,2,1120,PAK,2,branch2,1,2,item2,20.0,kg,3,2,dis2,20.0,2023-05-17 17:36:46,2023-05-17 17:36:46
2457,2458,2,1120,PAK,2,branch2,1,1,item1,10.0,kg,1,1,disc1,10.0,2023-05-17 17:36:46,2023-05-17 17:36:46
2458,2459,2,1121,PAK,2,branch2,1,4,item1,13.0,g,4,2,dis2,20.0,2023-05-17 17:36:46,2023-05-17 17:36:46
2459,2460,2,1121,PAK,2,branch2,1,1,item1,10.0,kg,3,1,disc1,10.0,2023-05-17 17:36:46,2023-05-17 17:36:46
2460,2461,2,1121,PAK,2,branch2,1,4,item1,13.0,g,1,1,disc1,10.0,2023-05-17 17:36:46,2023-05-17 17:36:46
2461,2462,2,1121,PAK,2,branch2,1,1,item1,10.0,kg,1,2,dis2,20.0,2023-05-17 17:36:46,2023-05-17 17:36:46
2462,2463,3,1122,UK,1,branch1,1,2,item2,20.0,kg,1,1,disc1,10.0,2023-05-17 17:36:46,2023-05-17 17:36:46
2463,2464,3,1122,UK,1,branch1,1,2,item2,20.0,kg,3,2,dis2,20.0,2023-05-17 17:36:46,2023-05-17 17:36:46
2464,2465,3,1122,UK,1,branch1,1,4,item1,13.0,g,4,2,dis2,20.0,2023-05-17 17:36:46,2023-05-17 17:36:46
2465,2466,3,1122,UK,1,branch1,1,2,item2,20.0,kg,3,1,disc1,10.0,2023-05-17 17:36:46,2023-05-17 17:36:46
2466,2467,1,1123,USA,3,branch3,1,4,item1,13.0,g,4,1,disc1,10.0,2023-05-17 17:36:46,2023-05-17 17:36:46
2467,2468,1,1123,USA,3,branch3,1,1,item1,10.0,kg,1,2,dis2,20.0,2023-05-17 17:36:46,2023-05-17 17:36:46
2468,2469,1,1123,USA,3,branch3,1,3,item3,14.0,kg,2,1,disc1,10.0,2023-05-17 17:36:46,2023-05-17 17:36:46
2469,2470,1,1123,USA,3,branch3,1,3,item3,14.0,kg,2,2,dis2,20.0,2023-05-17 17:36:46,2023-05-17 17:36:46
2470,2471,2,1124,PAK,2,branch2,1,2,item2,20.0,kg,1,2,dis2,20.0,2023-05-17 17:36:46,2023-05-17 17:36:46
2471,2472,2,1124,PAK,2,branch2,1,3,item3,14.0,kg,4,1,disc1,10.0,2023-05-17 17:36:46,2023-05-17 17:36:46
2472,2473,2,1124,PAK,2,branch2,1,1,item1,10.0,kg,3,1,disc1,10.0,2023-05-17 17:36:46,2023-05-17 17:36:46
2473,2474,2,1124,PAK,2,branch2,1,1,item1,10.0,kg,4,2,dis2,20.0,2023-05-17 17:36:46,2023-05-17 17:36:46
2474,2475,3,1125,UK,2,branch2,1,3,item3,14.0,kg,4,2,dis2,20.0,2023-05-17 17:36:46,2023-05-17 17:36:46
2475,2476,3,1125,UK,2,branch2,1,4,item1,13.0,g,4,1,disc1,10.0,2023-05-17 17:36:46,2023-05-17 17:36:46
2476,2477,2,1126,PAK,3,branch3,1,2,item2,20.0,kg,4,2,dis2,20.0,2023-05-17 17:36:46,2023-05-17 17:36:46
2477,2478,2,1126,PAK,3,branch3,1,4,item1,13.0,g,4,1,disc1,10.0,2023-05-17 17:36:46,2023-05-17 17:36:46
2478,2479,2,1126,PAK,3,branch3,1,4,item1,13.0,g,4,2,dis2,20.0,2023-05-17 17:36:46,2023-05-17 17:36:46
2479,2480,1,1127,USA,4,branch4,1,1,item1,10.0,kg,3,1,disc1,10.0,2023-05-17 17:36:46,2023-05-17 17:36:46
2480,2481,1,1127,USA,4,branch4,1,1,item1,10.0,kg,3,2,dis2,20.0,2023-05-17 17:36:46,2023-05-17 17:36:46
2481,2482,3,1128,UK,4,branch4,1,2,item2,20.0,kg,4,1,disc1,10.0,2023-05-17 17:36:46,2023-05-17 17:36:46
2482,2483,3,1128,UK,4,branch4,1,4,item1,13.0,g,2,1,disc1,10.0,2023-05-17 17:36:46,2023-05-17 17:36:46
2483,2484,3,1128,UK,4,branch4,1,4,item1,13.0,g,2,1,disc1,10.0,2023-05-17 17:36:46,2023-05-17 17:36:46
2484,2485,1,1129,USA,2,branch2,1,3,item3,14.0,kg,3,1,disc1,10.0,2023-05-17 17:36:46,2023-05-17 17:36:46
2485,2486,1,1129,USA,2,branch2,1,2,item2,20.0,kg,1,1,disc1,10.0,2023-05-17 17:36:46,2023-05-17 17:36:46
2486,2487,3,1130,UK,2,branch2,1,3,item3,14.0,kg,2,1,disc1,10.0,2023-05-17 17:36:46,2023-05-17 17:36:46
2487,2488,3,1130,UK,2,branch2,1,3,item3,14.0,kg,3,1,disc1,10.0,2023-05-17 17:36:46,2023-05-17 17:36:46
2488,2489,3,1130,UK,2,branch2,1,4,item1,13.0,g,2,1,disc1,10.0,2023-05-17 17:36:46,2023-05-17 17:36:46
2489,2490,2,1131,PAK,4,branch4,1,1,item1,10.0,kg,1,2,dis2,20.0,2023-05-17 17:36:46,2023-05-17 17:36:46
2490,2491,2,1132,PAK,2,branch2,1,3,item3,14.0,kg,1,1,disc1,10.0,2023-05-17 17:36:46,2023-05-17 17:36:46
2491,2492,2,1132,PAK,2,branch2,1,3,item3,14.0,kg,2,2,dis2,20.0,2023-05-17 17:36:46,2023-05-17 17:36:46
2492,2493,2,1133,PAK,4,branch4,1,4,item1,13.0,g,1,1,disc1,10.0,2023-05-17 17:36:46,2023-05-17 17:36:46
2493,2494,2,1133,PAK,4,branch4,1,2,item2,20.0,kg,2,2,dis2,20.0,2023-05-17 17:36:46,2023-05-17 17:36:46
2494,2495,1,1134,USA,1,branch1,1,4,item1,13.0,g,3,2,dis2,20.0,2023-05-17 17:36:46,2023-05-17 17:36:46
2495,2496,3,1135,UK,3,branch3,1,1,item1,10.0,kg,1,2,dis2,20.0,2023-05-17 17:36:46,2023-05-17 17:36:46
2496,2497,3,1135,UK,3,branch3,1,4,item1,13.0,g,4,2,dis2,20.0,2023-05-17 17:36:46,2023-05-17 17:36:46
2497,2498,3,1136,UK,3,branch3,1,1,item1,10.0,kg,3,2,dis2,20.0,2023-05-17 17:36:46,2023-05-17 17:36:46
2498,2499,3,1136,UK,3,branch3,1,1,item1,10.0,kg,3,2,dis2,20.0,2023-05-17 17:36:46,2023-05-17 17:36:46
2499,2500,3,1136,UK,3,branch3,1,3,item3,14.0,kg,2,2,dis2,20.0,2023-05-17 17:36:46,2023-05-17 17:36:46
2500,2501,3,1136,UK,3,branch3,1,3,item3,14.0,kg,4,1,disc1,10.0,2023-05-17 17:36:46,2023-05-17 17:36:46
2501,2502,1,1137,USA,4,branch4,1,1,item1,10.0,kg,4,1,disc1,10.0,2023-05-17 17:36:46,2023-05-17 17:36:46
2502,2503,1,1137,USA,4,branch4,1,1,item1,10.0,kg,2,1,disc1,10.0,2023-05-17 17:36:46,2023-05-17 17:36:46
